"twitter_id","twitter_created_at","tweet","corpus","user","agreement","votes","score","label","__split"
"1269688660489908225","2020-06-07 21:52:20","día 85. disfrutando de un domingo de “playeo” en la sopica del #marmenor. #yomequedoencasa","Estado de alarma nacional (oficial)","Alex_Gomariz","100","1","1","positive","train"
"1249197919384866816","2020-04-12 08:49:27","volvemos al servicio a darle su justo y merecido relevo a compañeros que han realizado su turno. señor resucitado, danos el auxilio y la diligencia para velar y vigilar. #sosprisiones #funcionariosdeprisiones #quedateencasa","Estado de alarma nacional (oficial)","Manuel_D_Pasion","100","1","1","positive","train"
"1266069985778155521","2020-05-28 22:13:01","la empresa @pinturas_jafep, socia de #feda y @adiex_albacete, dona batas de protección contra el #covid_19 en diferentes hospitales de castilla-la mancha . vía @masquealba . #fedasocios #empresassolidarias #quédateencasa #stopcoronavirus","Estado de alarma nacional (oficial)","EmpresariosFEDA","100","1","1","positive","train"
"1262749741638488066","2020-05-19 18:19:33","boooooooombaa¡¡ ??? sabéis quien nos viene mañana al directo? . @robertssmusic1 estará con nosotros a las 22.45¡¡ te lo vas a perder? ???. #directo #cuarentenainteligente #loestamosconsiguiendo #music #musica #trendingtopic #familia #quedateencasa","Estado de alarma nacional (oficial)","parejovu","100","1","1","positive","val"
"1258458576256983040","2020-05-07 22:08:00","#plsj importante. cuando salgas a trabajar, comprar, pasear o hacer deporte durante la declaración del #estadodealarma, mantén las medidas y distancia de seguridad. ? ⬅️2️⃣➡️ #quédateencasa #municipioseguro #colaboracionciudadana","Estado de alarma nacional (oficial)","PLSantJoandALC","100","1","1","positive","val"
"1247418833033297920","2020-04-07 09:00:00","?el personal de #stvgestión del hospital reina sofía nos pide que por favor nos quedemos en casa para #frenarlacurva del #coronavirus. ?#estevirusloparamosunidos.??. #stv #serviciosparatutranquilidad #quédateencasa","Estado de alarma nacional (oficial)","stvgestion","100","1","1","positive","val"
"1260379168983986176","2020-05-13 05:19:45","@nilcobax no salgan a la calle #quedateencasa . ahre ya pues en españa la gente tan idiota ya se cree que se puede ir de fiesta i todo volverá a estar como al principio ;-; maldita gente que no entiende","Estado de alarma nacional (oficial)","MariaJose_3000","100","1","-1","negative","train"
"1245621605666971651","2020-04-02 09:58:27","jesús es uno de los voluntarios de cocemfe cantabria, y también se queda en casa ??? ¡muchas gracias! #yomequedoencasa #quédateencasa","Estado de alarma nacional (oficial)","COCantabria","100","1","1","positive","val"
"1264904226054037504","2020-05-25 17:00:42","que quede claro: face id no funciona con mascarillas en ios 13.5 #quedateencasa","Estado de alarma nacional (oficial)","mapomaes69","100","1","-1","negative","train"
"1258728195454570497","2020-05-08 15:59:22","muy divertido el #livecooking con los compis de @incentroes ?‍???‍???‍???‍???‍? hay que repetir pronto!! ??. #digitalhappiness #teambuilding #yomequedoencasa #quedateencasa #todovaasalirbien #juntosesmejor","Estado de alarma nacional (oficial)","AlvaroCasvi","100","1","1","positive","test"
"1252306163598790661","2020-04-20 22:40:30","día 41!! nos estamos volviendo majaras ??‍♀️!! #estadodealarma #nosotrosnosquedamosencasa #cocomolón","Estado de alarma nacional (oficial)","martalinar","100","1","-1","negative","train"
"1261597290252337152","2020-05-16 14:00:07","#hogarseguro os dejamos estas recomendaciones de nuestros compañeros de @policiamejorada para nuestros mayores. házselos llegar a tus familiares, conocidos, vecinos,... evitemos sustos!!. #mejoradaunida #quédateencasa #estevirusloparamosunidos #policíalocal #proteccióncivil.","Estado de alarma nacional (oficial)","PCivilMejorada","100","1","1","positive","test"
"1263522444935073793","2020-05-21 21:30:00","los trabajadores de la residencia comarcal de tamarite dan negativo en coronavirus. ?. #contagios #tests #tamaritedelitera #residencias #estevirusloparamosunidos #covid19 #estadodealarma #desescalada #responsabilidad #saldremosjuntos","Estado de alarma nacional (oficial)","altoaragon","100","1","1","positive","val"
"1259041101769564160","2020-05-09 12:42:45","china autoriza la apertura de espacios cerrados y rebaja el nivel de emergencia #positivosencoronavirus #covid19 #quedateencasa","Estado de alarma nacional (oficial)","NoticiasNavarra","100","1","1","positive","train"
"1250783232683134976","2020-04-16 17:48:55","buenas tardes #yomequedoencasa ,escuchen la y queden se en casa ,y sobre todo bailen la,es un trozo de canción,para que nos quedemos en casa y apoyemos a la gente que trabaja , por todos nosotros ,los respetemos.","Estado de alarma nacional (oficial)","lunasangrienta1","100","1","1","positive","val"
"1259564290438320133","2020-05-10 23:21:43","qué humildad la de #valladolid, que pudiendo acceder a la #fase1 se solidariza con #madrid y #barcelona, y se planta en la #fase0 para no dejar a nadie detrás. #covid19españa. #yomequedoencasa","Estado de alarma nacional (oficial)","quintode13","100","1","1","positive","val"
"1247205726767976448","2020-04-06 18:53:11","#asturias está doblegando la ""curva"" #asturiasparaisosanitario #quedateencasa #yoapoyoalgobierno","Estado de alarma nacional (oficial)","davidvalino","100","1","1","positive","val"
"1247477905019584512","2020-04-07 12:54:44","@jvergelesb las 3.100 camas no están completas, de las 160 en uci solo están ocupadas 64. tenemos capacidad para aguantar cualquier contingencia. #estevirusloparamosunidos ?. #quédateencasa. #sanidadpublica . #diamundialdelasalud","Estado de alarma nacional (oficial)","PsoeBadajozCEP","100","1","1","positive","train"
"1238917487829417985","2020-03-14 20:58:41","haciendo telebirra con la crew, el #covid_19 se pasa mejor. #yomequedoencasa","Estado de alarma nacional (oficial)","karlospsk","100","1","1","positive","train"
"1254741502443630593","2020-04-27 15:57:40","¡una nueva rutina para seguir en forma con @dock_39! #quédateencasa y disfruta de nuestros ejercicios para ti ?","Estado de alarma nacional (oficial)","CCTHADER","100","1","1","positive","train"
"1254582859714777088","2020-04-27 05:27:17","@jucilnacional mucho ánimo, compañero, porque la esperanza es lo último que se pierde. #covid19. #jucilsuma. #prohibidorendirse. #yonosoyungastosuperfluo. #enestafamilianadieluchasolo. #quedateencasa","Estado de alarma nacional (oficial)","Miguel_Coruna","100","1","1","positive","val"
"1254281035057106944","2020-04-26 09:27:56","#madrid . no soportaremos dejar de disfrutar de tus terrazas. los abrazo en este #domingodecuarentena y #estadodealarma . @thephotohour","Estado de alarma nacional (oficial)","EAPMMM","100","1","1","positive","train"
"1259356354554277888","2020-05-10 09:35:27","casi a 58 días de estar en casa ? y con 5 visitas al supermercado . siguiendo las indicaciones juiciosamente . . #cuarentena #quedateencasa","Estado de alarma nacional (oficial)","JaimeAguillon","100","1","1","positive","test"
"1265414755898003464","2020-05-27 02:49:22","@lawra001 en tu casa #quedateencasa","Estado de alarma nacional (oficial)","WhereIsLong","100","1","1","positive","train"
"1261620110659289088","2020-05-16 15:30:48","#responsabilidad ?. situación actual en #españa, es necesario entender porqué tenemos que seguir siendo duros con nuestras defensas ? y mantener activado el #confinamiento ? y las medidas de auto-protección #quedateencasa #estevirusloparamosunidos ?","Estado de alarma nacional (oficial)","MurciaPolicia","100","1","1","positive","val"
"1272420544516952064","2020-06-15 10:47:52","buenos dias ya estamos inmersos, en una nueva semana, espwremos que sea la ultima en esta situación, vamos a por ella, vamos a poner un poco de color a la vida. #yomequedoencasa. besos y abrazos. en tudela de duera,…","Estado de alarma nacional (oficial)","osopatudela","100","1","1","positive","train"
"1245048508996075522","2020-03-31 20:01:11","""no tengo perro, paseo solo"" le dijo al agente en #cardenaltorquemada. fue denunciado por incumplimiento al rd del #estadodealarma. además se le informó que lo de pasear al perro es sólo para cubrir las necesidades fisiológicas del animal. #quédateencasa","Estado de alarma nacional (oficial)","PoliciaVLL","100","1","-1","negative","train"
"1249348098054332416","2020-04-12 18:46:12","el apagón cultural causa división entre los profesionales del sector. ?. #yomequedoencasa #quedateencasa #covid19 #estevirusloparamosunidos #coronavirusespana #cultura","Estado de alarma nacional (oficial)","altoaragon","100","1","-1","negative","test"
"1261953331989286912","2020-05-17 13:34:54","día grande en #monfortedelcid: #sanpascual2020 #visitmonforte felicita a tod@s l@s que hoy celebran su onomástica, aunque en esta ocasión la celebración sea recogida y particular. #costablanca #sigueencasa #comunitatvalenciana #quédateencasa","Estado de alarma nacional (oficial)","VisitMonforte","100","1","1","positive","val"
"1254911281980747777","2020-04-28 03:12:19","#masterchef de todas formas, volvemos el próximo lunes a la misma hora, mientras tanto póngale sabor a la vida y también un consejo primordial: #quedateencasa, muchas gracias y buenas noches.","Estado de alarma nacional (oficial)","Serg102030","100","1","1","positive","train"
"1254459365232345090","2020-04-26 21:16:34","? me parece totalmente deplorable que por parte del gobierno socialcomunista de @sanchezcastejon dedique esta excepcional situación de #estadodealarma para avanzar en ""eliminar los colegios de educación especial”. #sanchezveteya. #sanchezdimisionya","Estado de alarma nacional (oficial)","A_MtnezIniesta","100","1","-1","negative","train"
"1263730090850091015","2020-05-22 11:15:07","«hoy existen problemas que no se solucionan con la mera redistribución fiscal, sino que demandan la intervención del estado en la sala de máquinas de la producción.» . @borja_barra. #minerva32. #elcírculoencasa #yomequedoencasa. ?","Estado de alarma nacional (oficial)","cbamadrid","100","1","-1","negative","test"
"1247260603741278209","2020-04-06 22:31:15","solicitamos @jucil @jupol a @interiorgob compensación económicas para los compañeros caidos por el #covid_19. necesitamos #epis para enfrentar esta #pandemia #quedateencasa nosotros @guardiacivil salimos por ti #jusapolenconflictoya","Estado de alarma nacional (oficial)","VizcayaJucil","100","1","1","positive","val"
"1247418851886804994","2020-04-07 09:00:04","mi paisana es o se hace?. que le pasa a la descendiente de los peralta ramos?. #quedateencasa che!","Estado de alarma nacional (oficial)","fv_arg","100","1","-1","negative","test"
"1247491270588710912","2020-04-07 13:47:50","...ahí lo dejo. #yomequedoencasa. #sevilla. #andalucia. #memesespañol","Estado de alarma nacional (oficial)","HdiLetras","100","1","1","positive","train"
"1247099817496625154","2020-04-06 11:52:21","siguen siendo desgraciadamente muchas personas fallecidas, pero al menos se ve una pequeña luz al final del túnel. . aún queda. ¡sigamos! #yomequedoencasa","Estado de alarma nacional (oficial)","Nortes_Fran","100","1","1","positive","val"
"1250875145855684609","2020-04-16 23:54:09","tantos años denostando lo público y ahora, en el momento que vivimos, qué sería de todos aquellos que recortaron en sanidad, educación, etc. #lopublicoseblinda. #yomequedoencasa","Estado de alarma nacional (oficial)","CVizuete","100","1","-1","negative","train"
"1247793610784821248","2020-04-08 09:49:14","queda menos para hacerlo realidad. #yomequedoencasa","Estado de alarma nacional (oficial)","ainaracpri","100","2","2","positive","test"
"1247234876123877377","2020-04-06 20:49:01","los profesionales de la comunidad terapéutica ""riera major"" tienen unas mascarillas muy originales gracias a la habildad de una nuestras compañeras. ¡muchas gracias por continuar con vuestro trabajo!. ·. ·. ?#todoirábien ?#yomequedoencasa","Estado de alarma nacional (oficial)","fundsalcom","100","1","1","positive","val"
"1247499381483413505","2020-04-07 14:20:04","#quedatencasa . que seguimos en . #estadodealarma","Estado de alarma nacional (oficial)","carolfanucci1","100","1","1","positive","train"
"1250815741185740801","2020-04-16 19:58:06","los caballistas ""prefieren una españa decadente, un estado roto, a una tierra libre, proletaria y orgullosa"" por @seixodani en @nuevarevoluci0n. #ingresomínimovital #bulos #016 #elpueblovotórepública #porlarepública #16abril #quédateencasa #coronavirus","Estado de alarma nacional (oficial)","caval100","100","1","-1","negative","train"
"1250666802738331650","2020-04-16 10:06:16","? ¡buenos días! arrancamos el jueves 16 de abril con la incertidumbre sobre el inicio de la temporada que lleva plantear alternativas #estadodealarma #quedateencasa #coronavirus #covid19 #coronavirusespaña #covidー19 #covidespana #covid","Estado de alarma nacional (oficial)","mallorcadiario","100","1","1","positive","train"
"1247506550589095936","2020-04-07 14:48:33","nuestro escudero rafa gallardo, nos manda todo su apoyo para seguir teniendo fuerzas y quedarnos en casa, aunque él está deseando pisar la tierra del cerro negro!!! gracias! #yomequedoencasa #autocross #cerronegro #talaveradelareina","Estado de alarma nacional (oficial)","negro_cerro","100","1","1","positive","val"
"1259022201673613312","2020-05-09 11:27:39","buenos días!. hoy es sábado. vamos a por el día!. #covid19 #coronavirus #alarmanacional #españa #psicoterapia #psicoanálisis #málaga #andalucía #saludmental #salud #mequedoencasa #quedateencasa #quedatencasa #juntospodemos #todosunidos #graciasprofesionalescovid19 #ánimo","Estado de alarma nacional (oficial)","centrolamadraza","100","1","1","positive","train"
"1248747477479698435","2020-04-11 02:59:33","quien me iba a decir que sería el último concierto... el más especial... ?? @rulomusica te llevo en mi ? siempre hemos ido a verte, esta última vez en cieza.... gracias . #quedateencasa #music #rulo #conciertos #recuerdos #musica #rock #nostalgia","Estado de alarma nacional (oficial)","IsikiYeah","100","1","1","positive","train"
"1245423534052081664","2020-04-01 20:51:24","nuevos #ciberataques a nuestros hospitales los cuales es responsabilidad de todos proteger. #ciberseguridad #hacking #hacker #cibersecurity #seguridadinformática #expertoseguridadinformática #hackbysecurity #yomequedoencasa #ciberequipos #madrid #csio #barcelona #hackerético","Estado de alarma nacional (oficial)","M_A_HbS","100","1","-1","negative","train"
"1245652263881732096","2020-04-02 12:00:17","te agradezco @alfredgarcia el genial trabajo que hiciste en tu disco. musicalmente me parece top y ya lo he recomendado varias veces pero me veo en la obligación de recomendar (una vez más) que te escuchen ¡y mucho! &lt;3 #yomequedoencasa #currandoconalfred #melomanía","Estado de alarma nacional (oficial)","ana_diazdelrio","100","2","2","positive","train"
"1251445649029107716","2020-04-18 13:41:08","? ¡el baloncesto navarro no para!. ? os animamos a participar en las iniciativas para hacer más llevadero el confinamiento mencionando a @fnbaloncesto . ¡ya falta menos para volver a vernos!. #yomequedoencasa","Estado de alarma nacional (oficial)","FNBaloncesto","100","1","1","positive","train"
"1256129943387455488","2020-05-01 11:54:50","cuidado mañana, no os vengáis demasiado arriba, que luego son todo desgracias. #covid19 #desconfinamiento #desescalada #yomequedoencasa #yomequedoencasaconhumor #viñetas","Estado de alarma nacional (oficial)","meri_monas","100","1","1","positive","test"
"1247944115867746305","2020-04-08 19:47:17","@desdelamoncloa @sanchezcastejon @sanidadgob @_minecogob éxito de convocatoria. 420.000 espectadores... y llegaron a ser muchos más. enhorabuena #gobiernodimision #estadodealarma","Estado de alarma nacional (oficial)","FedeLR","100","1","1","positive","train"
"1238917646202085380","2020-03-14 20:59:19","en una hora todos en terrazas, ventanas, pero siempre desde nuestra casa, para homenajear a todo el sector sanitario, médicos, enfermeros, celadores, auxiliares, sois unos héroes. #yomequedoencasa","Estado de alarma nacional (oficial)","mantoniaotero","100","1","1","positive","train"
"1263001510566170624","2020-05-20 11:00:00","#covid19 #estadodealarma datos de @vg_policia del día de ayer en #vitoriagasteiz: . ▶853 personas identificadas en la vía pública? . ▶783 vehículos interceptados?? . ▶15 propuestas de sanción? . seguimos en fase 1. por favor, continúa siendo responsable. por la salud de tod@s","Estado de alarma nacional (oficial)","VG_Policia","100","1","-1","negative","train"
"1247100589764481025","2020-04-06 11:55:25","buen dia amigos espero que estén todos bien!!! feliz inicio de semana arriba ese ánimo todo lo mejor, que sea una semana santa de bendiciones!!! a cuidarse . #quedateencasa","Estado de alarma nacional (oficial)","MichelinOrtiz","100","2","2","positive","train"
"1259585286167764992","2020-05-11 00:45:08","preparando ya el #polenboxes7 con @polejuanma todo el #poleteam y el gran jo ramírez ?. muy pronto podréis disfrutar de la charla con este gran maestro. #quedateencasa","Estado de alarma nacional (oficial)","Pole_ondamadrid","100","1","1","positive","train"
"1258494347080798209","2020-05-08 00:30:08","#españa | las autonomías han pedido que toda o parte de la comunidad pase a la fase 1 de la desescalada del confinamiento por el coronavirus. . cada una ha aportado sus motivos. ¿cuáles están mejor situadas?. #sabervivircontigo #yomequedoencasa","Estado de alarma nacional (oficial)","SaberVivir_Tv","100","1","1","positive","train"
"1254121139644903426","2020-04-25 22:52:34","imagen del 2 de mayo en las calles españolas.... a ver si al menos respetan los dos metros de distancia para no oler el sudor de las axilas del runner de al lado ??? #estadodealarma #covid19","Estado de alarma nacional (oficial)","alexlopezdemuna","100","1","1","positive","val"
"1249076637792120832","2020-04-12 00:47:31","y es lo que quiero que alguien si sabe me diga.... que debería de hacer, pedir al médico que me hagan el test, llamar a algún teléfono (asturiano) . muchas gracias a todos los que hayan leído el tweet y muchas más a quien me de alguna respuesta. #yomequedoencasa . @astursalud","Estado de alarma nacional (oficial)","manuf1998","100","1","1","positive","train"
"1251039736866705408","2020-04-17 10:48:11","buenos días #protetuiteros. seguimos en #estadodealarma y no por estar confinado no vamos hacer ejercicio. el ayuntamiento de @madrid pone a vuestra disposición el canal #yoentrenoencasa. ¿hacemos ejercicio?. #estevirusloparamosunidos. ??¡fuerza y ánimo!","Estado de alarma nacional (oficial)","madridprotcivil","100","1","1","positive","test"
"1245877416477802498","2020-04-03 02:54:58","@mazzolenijulio @msaludpy me está matando poco a poco esté cuarentena de españa y de mis pais #quedateencasa ??????❤️","Estado de alarma nacional (oficial)","Emilce_gonzaf","100","1","-1","negative","test"
"1256231367936966656","2020-05-01 18:37:52","@ojocallejero @yoigo @iberia @nhhotelses @openbank_es #tecnocasa @engelvolkers_es @fiat los españoles boicotearemos sus productos si continúan financiando la irresponsabilidad insultante, clasista y machistas d pablo motos en el hormiguero. #yomequedoencasa #1mayo #covid__19 #diadeltrabajador","Estado de alarma nacional (oficial)","SoniaCaracasMad","100","1","-1","negative","train"
"1246753161471279104","2020-04-05 12:54:51","#quedateencasa . si vas a hacer uso de ascensores con botoneras, debe ser cuidadoso, intentado evitar viajar varias personas juntas en la cabina, no pasa nada por esperar turno para subir o bajar, o también usar la escalera para hacer algo de ejercicio. . #nosimportatuvivienda","Estado de alarma nacional (oficial)","adorado_m","100","1","1","positive","val"
"1251270346386350085","2020-04-18 02:04:32","leo en una noticia que españa podría ser el primer país en encontrar la vacuna contra el coronavirus...??? probablemente en los laboratorios de tele 5 #yonomequedoencasa perdón #yomequedoencasa","Estado de alarma nacional (oficial)","coldplays30","100","1","1","positive","train"
"1257263239928446978","2020-05-04 14:58:09","no puede ser, durante el #estadodealarma no se puede tramitar una ley tan importante @educaciongob @celaaisabel #stopleycelaa","Estado de alarma nacional (oficial)","EsterVisualArts","100","1","-1","negative","train"
"1249119907394043908","2020-04-12 03:39:28","buenas noches con papi ney. . #yomequedoencasa","Estado de alarma nacional (oficial)","jorgejimenez_5","100","1","1","positive","train"
"1257246115596034048","2020-05-04 13:50:07","los mismos que el 14 de marzo dijeron que el gobierno declaraba muy tarde el estado de alarma y que había que haber confinado en febrero, con 136 fallecidos ese día... ahora quieren abrir todo y quitar el #estadodealarma con 164 muertos hoy. coherencia cero.","Estado de alarma nacional (oficial)","davidestevez89","100","1","-1","negative","test"
"1261693869177126915","2020-05-16 20:23:54","mañana productiva en la naturaleza, desde la mañana a primera hora por las márgenes del río henares, corriendo en solitario y después un paseíno con la familia @ahinoxi5 #alma #danvidaylibertad #polarbeat #soycrazy #quedateencasa","Estado de alarma nacional (oficial)","julisimu81","100","1","1","positive","train"
"1239597022925262850","2020-03-16 17:58:55","#salvame. @jjaviervazquez este doctor de dónde lo habéis sacado???!!!. ""se puede ir de a dos en coche"". ""se puede ir a casa de un amigo"". #yomequedoenmicasa. #yomequedoencasa. #quedateencasa","Estado de alarma nacional (oficial)","RipamontiDiego","100","1","-1","negative","val"
"1248155381605548032","2020-04-09 09:46:47","en @tierraburritos cada día preparan entre 50 y 100 cenas ??que los @bomberosmad reparten en distintos hospitales para los trabajadores. así recibieron esta donación en el #hospitalsanrafael. ¡viva méxico! #graciasmadrid #quedateencasa #estevirusloparamosunidos","Estado de alarma nacional (oficial)","EmergenciasMad","100","1","1","positive","test"
"1256627880806711296","2020-05-02 20:53:28","los 15 pueblos más bonitos de #españa. ¿quieres añadir alguno más? . . #quedateencasa #communitymanager","Estado de alarma nacional (oficial)","BelaIonescu","100","1","1","positive","train"
"1248739614652805122","2020-04-11 02:28:19","hoy felicitamos el cumpleaños a tomás cardalda jugador del premini, felicidades tomás ! que disfrutes del día. #somosclb #yomequedoencasa","Estado de alarma nacional (oficial)","baloncesto_clb","100","1","1","positive","test"
"1248339047338192896","2020-04-09 23:56:36","@fcastellanopab1 unidos somos fuertes?. #derechaintoxica. #yomequedoencasa","Estado de alarma nacional (oficial)","anastasianosoy","100","1","1","positive","train"
"1260966736763015173","2020-05-14 20:14:32","@juliaenlaonda desde que se implantó el #estadodealarma las #ccaa simplemente acometen órdenes del mando central. no les dejan capacidad de reacción ni margen para tomar iniciativas. las órdenes llegan @desdelamoncloa y en las residencias de @pabloiglesias con el vb de @sanchezcastejon","Estado de alarma nacional (oficial)","ginesgonzalezs","100","1","-1","negative","test"
"1263536397115437062","2020-05-21 22:25:27","#estegobiernoapesta #estadodealarma partidaria de la prorroga sí, de cómo se ha pactado, abochornante y vergonzoso","Estado de alarma nacional (oficial)","IsabelVelayos_","100","1","-1","negative","train"
"1249690797504712705","2020-04-13 17:27:58","activado el segundo tramo de la línea de avales, con 20.000 millones de euros destinados a pymes y autónomos. #estadodealarma #covid19 . #cuentaconosotrosporquecontamoscontigo #tusasesores…","Estado de alarma nacional (oficial)","redqualitasRQ","100","1","1","positive","train"
"1247582526408921088","2020-04-07 19:50:27","laura formó parte de este club y del colectivo arbitral de futsal durante años ⚽️ y ahora que trabaja de enfermera ??‍⚕️ quiere mandar un ✉️ de apoyo en el día mundial de la salud ?. #casásquedanacasa. #yomequedoencasa","Estado de alarma nacional (oficial)","cpcasaslugo","100","1","1","positive","train"
"1262331168957116421","2020-05-18 14:36:18","buenos días, os dejamos una foto para el recuerdo, equipo new team fútbol sala policia municipal, muchos os vais a encontrar más jovenes y otros no han cambiado #yaquedamenos #quedateencasa #juntossaldremosdeesta…","Estado de alarma nacional (oficial)","adsaludycultura","100","1","1","positive","val"
"1244940639449616395","2020-03-31 12:52:32","¡los momentos más exquisitos se comparten! aprovechad en familia de nuestras hortalizas y verduras jimbee. ?? tienen todo lo necesario para hacer de estos momentos sean felices y llenos de salud. ¡¡divertíos cocinando y disfrutad comiendo!!?. #quédateencasa","Estado de alarma nacional (oficial)","jimbo_fresh","100","1","1","positive","train"
"1251914172423700480","2020-04-19 20:42:52","?#pl_laroda informa:?. ¿te ha llegado este calendario de desescalada del #estadodealarma, atribuido al gobierno? es #falso #fake fue elaborado por un usuario de @linkedines como hipótesis. no es ningún documento oficial⛔no difundas sin verificar ? consulta fuentes fiables.","Estado de alarma nacional (oficial)","PL_LaRoda","100","1","1","positive","train"
"1245682404276285440","2020-04-02 14:00:03","dentro de todo, una fantástica noticia. ánimo y fuerza a todos que #estevirusloparamosunidos @cevisama @feria_valencia #yomequedoencasa","Estado de alarma nacional (oficial)","LibanezLuis","100","1","1","positive","train"
"1247429431263707137","2020-04-07 09:42:07","el encierro visto desde los ojos de un niño. precioso dibujo hecho por mi hija iria ???. ver más en mi blog de moda: ?. #quedateentucasa. #quedateencasa. #yomequedoencasa. #semanasantaencasa #debalconabalcon","Estado de alarma nacional (oficial)","Patchavarri","100","1","1","positive","train"
"1267772889329291265","2020-06-02 14:59:45","la delegación de #educación da a conocer los ganadores del concurso de manualidades con materiales reciclados #yomequedoencasa. enhorabuena, y gracias a tod@s por participar. os pedimos disculpas por la publicación anterior que tenía un error en el acta.","Estado de alarma nacional (oficial)","ArcosCiudad","100","1","1","positive","train"
"1251994756873359365","2020-04-20 02:03:05","será por el confinamiento pero llevo más de una hora viendo @canalcocina.entre esto y @masterchef_es al final del encierro acabo haciendo esferificaciones y cocina rápida a lo jamie oliver... #yomequedoencasa #cosicasdelencierro","Estado de alarma nacional (oficial)","LolaGonzalezG","100","1","1","positive","test"
"1250190726908071936","2020-04-15 02:34:31","?? amigos de igersalicante/ igersalicante’s friends. hoy, la foto es de algaresgram. enhorabuena y gracias por compartir. . alguien que nunca falla.... #yomequedoencasa. para ser mencionados ?? #igersalicante y seguir…","Estado de alarma nacional (oficial)","Igers_alicante","100","1","1","positive","val"
"1247132690236813312","2020-04-06 14:02:58","#femp #entidadeslocales #covid19 . ??‍♀️??‍♂️. ayer fue un día (más) de intenso trabajo para las #policíaslocales en el cumplimiento de las medidas del #estadodealarma:. ☑️ 11.144 actas de sanción. ☑️ 83 detenciones. ?. #nobajarlaguardia","Estado de alarma nacional (oficial)","fempcomunica","100","1","1","positive","val"
"1255542354221596673","2020-04-29 20:59:58","estoy en el nivel, ""si escondo un poco de barriga, me veo el pito"", #obesityitscoming #covid19 #diainternacionaldeladanza #covidー19 #quedateencasa #stayhome","Estado de alarma nacional (oficial)","Carles68882818","100","1","1","positive","train"
"1261246366598258689","2020-05-15 14:45:41","(3/3) no olvidéis: cuidaos mucho y quedaos en casa. y si queréis que os llevemos vino estos días, entrad en . #laviniaencasa #pasionporelvino #quedateencasa #yomequedoencasa #convinoencasa #cosasquepasanenlavinia #felizsanisidro #felizviernes #winelovers","Estado de alarma nacional (oficial)","LAVINIA_ESP","100","1","1","positive","val"
"1251092532722794503","2020-04-17 14:17:58","? coronavirus españa: 188.068 casos confirmados. #estadodealarma #quedateencasa #coronavirus #covid19 #coronavirusespaña #covidー19 #covidespana #covid","Estado de alarma nacional (oficial)","mallorcadiario","100","1","-1","negative","val"
"1250151843788779521","2020-04-15 00:00:00","?""cuando todavía estamos inmersos en la crisis sanitaria y económica, podemos afirmar categóricamente que el mundo va a cambiar en muchos aspectos a partir de esta experiencia tan traumática"", por @fundacion_mjs?en nuestro #blogvk ✍️. #yomequedoencasa #valuekids #valueschool","Estado de alarma nacional (oficial)","value_kids","100","1","-1","negative","test"
"1262262765902757888","2020-05-18 10:04:29","#estepona en fase1. 9 semanas después de #estadodealarma por fin abren.¡hay que apoyarles! como decían @celtascortos en su álbum en directo del 97.¡nos vemos en los bares! eso sí, tomando medidas y con responsabilidad.¡por fin @cruzcampo @estrellagalicia @sanmiguel @alhambra_es !","Estado de alarma nacional (oficial)","jgovi72","100","1","1","positive","train"
"1239611490845560839","2020-03-16 18:56:24","#plandechoquesocial . #plandechoquecovid19 . cuánta gente en situación de riesgo y vulnerables que quizás, por irregularidades políticas y mangoneo, no podrán #quedateencasa . #concienciasocial y no de los ciudadanos, sino de la clase política. @mitmagob @sanidadgob","Estado de alarma nacional (oficial)","rosagallego72","100","1","-1","negative","test"
"1238775589005377537","2020-03-14 11:34:50","@ldpsincomplejos cierre real del país ya!!!! . ésto no es una broma! . #yomequedoencasa #covidー19","Estado de alarma nacional (oficial)","IsabelMGO","100","1","-1","negative","train"
"1264790825608851457","2020-05-25 09:30:06","¡bueeeeeeenos días madrid! hoy tendremos máximas de 29 ºc y mínimas de 16ºc. previsión: pm thunderstorms mucho ánimo y #quedateencasa !!!","Estado de alarma nacional (oficial)","imarchiphoto","100","1","1","positive","test"
"1238755610507837440","2020-03-14 10:15:27","? directo | la guardia urbana de barcelona patrulla por la ciudad con la orden de cerrar bares y restaurantes en cumplimiento de las medidas decretadas por el govern ante el coronavirus #covid19 #quedateencasa","Estado de alarma nacional (oficial)","elperiodico","100","1","-1","negative","test"
"1247234156377055232","2020-04-06 20:46:10","?tarde de lunes en videoconferencia trabajando en propuestas de @cs_madrid en la zona norte de madrid para coordinar medidas juntos durante el #estadodealarma . #juntosendigital ?. ?somos #políticaútilcs","Estado de alarma nacional (oficial)","CarlosVelascoCs","100","1","1","positive","train"
"1247596932614234112","2020-04-07 20:47:42","cuidado @pablocasado_ @populares que el estado va a regular el precio de mascarillas!! qué comunistas eeeh mejor que una mascarilla cueste 50€ y quien tenga dinero que lo pague y quien no que se contagie y se muera, verdad? #covid19 #yomequedoencasa #quedateencasa","Estado de alarma nacional (oficial)","carloosvk","100","1","-1","negative","train"
"1239309870647709697","2020-03-15 22:57:53","después de que el fin de semana me haya hecho comerme la cabeza y estar en tensión es hora de salir a las calles, es hora de dejar todo eso en casa y estar a lo que hay que estar. #yonopuedoquedarmeencasa #quedateencasa #estadodealarmanacional #covid19","Estado de alarma nacional (oficial)","lezamaaa15","100","1","1","positive","train"
